num,magazine_tag_list,magazine_id
24538,"['프로젝트', 'PM', '연구개발']",28984
24539,"['글쓰기', '독서', '서평']",28985
24540,"['평론', '문화', '이슈']",28983
24541,"['포인핸드', '유기동물', '탈옥캠페인']",28980
24542,"['브런치북', '여행']",28981
24543,"['그림', '에세이', '공감']",28988
24544,"['에세이', '요리', '연애']",25056
24545,"['브런치북', '행복']",25055
24546,"['드로잉', '사람', '인물']",25054
24547,"['인터뷰', '보도자료', '관광학']",25051
24548,"['브런치북', '라이프스타일', '싱글라이프', '혼삶']",25050
24549,"['일상', '에세이', '음악']",16656
24550,"['영화', '영화리뷰', 'IPTV']",16248
24551,"['브런치', '이야기', '끄적끄적']",16245
24552,"['퍼스널브랜딩', '자기소개', '자기소개말']",16241
24553,"['게임', '스타트업', '가상현실']",16242
24554,"['IT', '모바일', 'ICT']",16243
24555,"['공부', '공부법', '공부명언']",9539
24556,"['그림', '에세이', '수필']",9538
24557,"['일상', '즐거움', '삼십대']",9536
24558,"['시', '시시', '시시시']",9534
24559,"['동행숲사람들', '동행숲', '생태환경']",9533
24560,"['고양이', '반려동물', '러시안블루']",9532
24561,"['영화', '영화리뷰', 'film']",9531
24562,"['사랑', '연애', '부부']",9530
24563,"['여행', '에세이', '방랑']",24094
24564,"['에세이', '시', '동네']",36677
24565,"['여행', '잡지', '라이프스타일']",24097
24566,"['역사이야기', '폴란드여행', '언어와문화']",24090
24567,"['역사이야기', '언어와문화', '불가리아여행']",24091
24568,"['생각', '예술', '일러스트']",24092
24569,"['스타트업', '회사', '디자이너']",39884
24570,"['영화', '영화소개', '관람평']",39887
24571,['어머니'],22801
24572,"['사랑', '영화', '데이트']",22803
24573,"['취미', '맥주', '웹툰']",22802
24574,"['근로기준법', '노동법', '노조법']",22805
24575,"['인생', '명언']",4015
24576,"['언론', '미디어', '비평']",22807
24577,"['책', '독서', '서평']",36673
24578,"['브런치북', '감성에세이', '밤하늘', '일러스트']",36672
24579,"['브런치북', '여행', '미술', '전시여행']",39882
24580,['카난'],36830
24581,"['일상', '사진', '뒷면']",36832
24582,"['예비창업자', '한중미청년창업가', '창업의디딤돌']",2698
24583,"['단상', '공상', '반성']",2697
24584,"['리뷰', '책리뷰', '예능리뷰']",36838
24585,"['내가그린기린그림', '드로잉', '그림일기']",2695
24586,"['IT', '소프트웨어']",2691
24587,"['하드웨어', '장비']",2690
24588,"['사랑', '에세이', '요리']",27547
24589,"['시', '군인', '구독']",27549
24590,"['책', '독서', '글귀']",27548
24591,"['동화책', '그림책', '동화']",23046
24592,"['농산물포장', '포장디자인', '농산물가격']",23047
24593,"['맥주', '유럽맥주', '맥주기행']",23045
24594,"['감성', '글귀', '감성에세이']",23040
24595,"['디자인', '브랜딩', '컨설팅']",23041
24596,"['사진', '포토', '포토그래피']",29119
24597,"['브런치북', '직장인', '커리어', '프리랜서']",31209
24598,"['법률상담', '이승기변호사', '이변의법률상담']",29112
24599,"['힐링', 'INFP', '스킨케어']",31206
24600,"['초등', '1학년', '학교생활']",29110
24601,"['워킹맘', '일본', '도쿄']",29111
24602,"['여행', '해외여행', '지속가능한']",29116
24603,"['영화', '영화리뷰', '영화평']",29115
24604,"['사진', '예술', 'art']",6402
24605,"['에세이', '삶', '자기계발']",6400
24606,"['일상', '생각', '상념']",34529
24607,"['조세포탈', '조세불복', '억울한세금']",6401
24608,"['아파트', '분양', '청약']",34520
24609,"['생각', '고전', '논문']",34522
24610,"['영화', '비평', '영화비평']",34527
24611,"['예술', '음악', '클래식']",34526
24612,"['브런치북', '치앙마이', '퇴사여행', '빠이']",26636
24613,"['관계', '심리학', '상명학']",26637
24614,['위클리매거진'],26634
24615,"['소프트웨어', '소프트웨어공학']",26635
24616,['위클리매거진'],26633
24617,"['생각', '낙서', '끄적이기']",26630
24618,"['영화', '에세이', '책']",26631
24619,"['이야기', '심리상담', '우울증']",26638
24620,"['허정개인전', '허정', '인사아트스페이스']",26639
24621,"['스타트업', '테크', '구글']",6408
24622,"['출판', '편집자', '소설쓰는법']",5557
24623,['위클리매거진'],22399
24624,['위클리매거진'],22398
24625,['위클리매거진'],22391
24626,['위클리매거진'],22390
24627,['위클리매거진'],22393
24628,['위클리매거진'],22392
24629,['위클리매거진'],22395
24630,['위클리매거진'],22394
24631,['위클리매거진'],22397
24632,['위클리매거진'],22396
24633,['자전거'],24779
24634,['리뷰'],24778
24635,"['마케팅', '브랜딩', 'pickby']",28646
24636,"['브런치북', '일상', '여행', '에세이']",28640
24637,['읽다'],24771
24638,"['헌법', '법일반']",24770
24639,"['브런치북', '영화', '영화후기']",24773
24640,"['음식', '푸드', '취존']",28649
24641,['60minutes'],24774
24642,"['에세이', '아프리카', '파견교사']",24777
24643,"['브런치북', '시', '위로', '감성에세이']",24776
24644,"['육아', '해외생활', '영국']",22027
24645,"['세계여행', '지랄방구', '소박하고도']",22026
24646,"['언론', '문화비평', '미디어비평']",22025
24647,['책'],22024
24648,"['세계여행', '해외여행', '배낭여행']",22023
24649,"['음악', '음악에세이', '클래식']",22020
24650,"['식물', '가드닝', '화초']",22029
24651,"['브런치북', '사회', '에세이', '법']",31979
24652,"['학생부종합전형', '수시로대학가자', '드림하이컨설팅']",31978
24653,['경제'],31970
24654,"['브런치북', '북유럽', '북유럽여행', '북유럽여행에세이']",31975
24655,"['사랑', '에세이', '연애']",4630
24656,"['에세이', '인문학', '감성']",4638
24657,"['시', '철학', '미술']",36314
24658,"['소설', '이야기', '상상']",25557
24659,"['diet', '다이어트', '전략적']",25554
24660,"['브런치북', '에세이', '감정']",36317
24661,"['뮤지컬', '연극', '콘서트']",168
24662,"['여행', 'travel', '세계여행']",169
24663,"['영화', '책', '음악']",25550
24664,"['책', '독후감']",36313
24665,"['국내여행', '문학', '문예창작']",166
24666,"['읽을거리', '한국시', '현대시']",167
24667,"['여행', '자동차여행', '자동차']",25558
24668,"['낚시', '레져', '바다낚시']",163
24669,"['브런치북', '생각나누기', '일상돋보기', '독서라이프']",41369
24670,"['스타트업', '지원사업', '창업지원']",41368
24671,"['브런치북', '에세이', '행복', '회복']",41363
24672,"['브런치북', '육아휴직', '초등학생']",41361
24673,"['브런치북', '소설', '연애', '직장']",41360
24674,"['people', 'culture', 'leadership']",41367
24675,"['브런치북', '육아일기', '엄마', '미국']",41366
24676,"['감성에세이', '공감에세이', '이민']",41365
24677,"['브런치북', '일상', '감성에세이', '배움']",41364
24678,"['사랑', '연애', '장거리연애']",30820
24679,"['중국', '중국문화', '다문화']",679
24680,['손바닥소설'],15849
24681,"['술', '웹툰', '와인']",15848
24682,"['에세이', '의료', '성장일기']",15842
24683,['에세이'],15847
24684,"['북유럽', '핀란드', '핀란드교육']",15846
24685,"['과학', '지식', '노화']",18940
24686,"['일러스트', '안아줘', '정종해']",18945
24687,"['여행', '펜그림', 'illustrati']",18947
24688,"['드로잉', '감성', '일러스트']",18946
24689,"['에세이', '별로응원은안될듯']",18948
24690,"['소도시', '지방', '매력도시']",23663
24691,"['브런치북', '시간관리', '미니멀라이프', '취향발견']",40098
24692,"['전자책', '출판', '생각서랍']",40099
24693,"['브런치북', '에세이', '유럽여행', '리스본']",40090
24694,"['브런치북', '사진', '유럽여행', '자유분방']",40091
24695,"['브런치북', '외국에산다는것']",40096
24696,"['브런치북', '인생은아름다워']",40097
24697,"['브런치북', '에세이', '정합성']",40094
24698,"['육아에세이', '편지', '아가에게']",37199
24699,"['일상', '에세이', '감사']",37194
24700,"['음악', '도쿄', '도쿄카페']",37197
24701,"['일상', '에세이', '관계']",37192
24702,"['브런치북', '육아', '대화', '지식']",40540
24703,"['브런치북', 'IT', '마케팅', '미디어']",40541
24704,"['독서', '독서모임', '독서습관']",40543
24705,['위클리매거진'],40544
24706,"['브런치북', '광고', '가치', '의미']",40545
24707,"['브런치북', '책', '독서', '이야기']",40546
24708,"['브런치북', '영화', '만화', '미디어']",40547
24709,"['문학', '풍경', '여행의감각']",18364
24710,"['브런치북', '배낭여행', '여행소설', '동네여행']",18367
24711,"['문학', '감상가', '닮은이야기']",18361
24712,"['웹툰', '신혼', '어쩌다어른']",18360
24713,"['경계선', '몽상가', '푸른']",18363
24714,"['YOLO', '혼자서하는여행이란']",18362
24715,"['고양이', '하루하루', '시골에서살기']",18368
24716,"['기록', '추억', '공간']",14468
24717,"['리뷰', '영화', '영화리뷰']",14469
24718,"['일상', '에세이', '수필']",14462
24719,"['청춘', '현실', '현대사회']",14463
24720,"['책', '독서', '서평']",14466
24721,"['김광석은우리다', '김광석', '슬픈가객김광석']",14465
24722,"['UN', 'NorthKorea', 'World']",30617
24723,"['브런치북', '일상', '에세이', '퇴사']",30616
24724,"['부모', '자녀', '상처']",30615
24725,"['사랑', '연애', '고민']",15592
24726,"['일상', '에세이', '젠더']",30613
24727,"['책', '감동', '방송작가']",30612
24728,"['산티아고', '순례길', '모녀']",30610
24729,"['리뷰', '비행기', '공항']",15598
24730,"['소설', '동네에남아도는아가씨', '밤을기다리는사람들']",13852
24731,"['브런치북', '직장인', '공부', '불황']",13853
24732,"['세금', '절세', 'TAX']",13850
24733,"['하이킹', '호주', '부시워킹']",31565
24734,"['여행', '세계여행', '에세이']",13856
24735,['일상'],16753
24736,"['개발자', '깨달음', '회고록']",31568
24737,"['개발', 'rails', '레일즈']",5604
24738,"['영어', '영문법', '영어회화']",5600
24739,"['여행', '북유럽', '북유럽여행']",5603
24740,"['책', '독서', '최이제']",5602
24741,"['배낭여행', '동남아시아', '유럽의변방']",5609
24742,"['스타트업', '경영', '팁']",5608
24743,"['이야기', '여성', 'olive']",19925
24744,"['직장인', '스타트업', '회사']",38370
24745,"['문화', '비평', '큐레이션']",38371
24746,"['생각', '당연', '착각']",38372
24747,"['마케팅', '마케터', '중소기업마케팅']",38373
24748,"['남미', '남미여행', '퇴사']",38374
24749,['패러디'],38375
24750,"['소설', '연습', '습작']",38376
24751,"['사회', '역사', '세계']",38378
24752,"['기록', '추억', '감성에세이']",16755
24753,"['영화리뷰', '생활그림']",15335
24754,"['제주도', '가족', '보더콜리']",6425
24755,"['지금네곁에', '문작가', 'withyou']",6427
24756,"['김산하', '살아있다는건', '영장류학자']",15331
24757,"['생태연구실', '생태만화', '과학자만화']",15330
24758,"['여행자의일기장', '하루여행일기', '포도알']",6423
24759,"['동화', '어른동화', '펜그림']",6429
24760,"['브런치북', '일상', '인생', 'TV프로그램']",39395
24761,"['브런치북', '사회', '인문학', '감성에세이']",39394
24762,"['브런치북', '영화', '영화리뷰', '평론']",39397
24763,"['일본여행', '아라시야마', '간사이']",12041
24764,"['브런치북', '에세이', '여행기', '유럽여행']",39391
24765,"['브런치북', '영화', '영화평론', '페미니즘영화']",39393
24766,"['브런치북', '이직', '일', '기업문화']",39392
24767,"['브런치북', '에세이', '유머', '칼럼']",39398
24768,"['영화', '드라마', '책']",39020
24769,"['한줄', '명언', '변화']",39027
24770,"['리뷰', '영화', '무비']",39026
24771,"['영화', '소설', '단편']",39024
24772,"['취미', 'cello', '반려악기']",39029
24773,"['미국여행', '미네소타일상', '미니애폴리스']",16734
24774,"['에세이', '책', '감성에세이']",16735
24775,"['디자인', '인테리어', '해외']",16736
24776,"['프리다이빙', '스쿠버다이빙', '스킨스쿠버']",16737
24777,"['글쓰기', '에세이']",16738
24778,"['여행에세이', '터키', '터키여행']",12024
24779,"['뮤지컬', '뉴욕', '브로드웨이']",12025
24780,"['창업', '동업', '여성창업가']",19908
24781,"['사진', '몽골', '울란바타르']",12021
24782,"['마케팅', '마케터', '관찰기']",42799
24783,"['브런치북', '프랑스', '파리', '파리생활']",12023
24784,"['일상', '에세이', '일기']",19903
24785,"['감성글', '캘리그라피', '위로']",19900
24786,"['일러스트', '연애상담', '사랑의순간']",42794
24787,"['기록', '일상', '사진']",42793
24788,"['생각나누기', '지극히개인적인', '주제없음']",19907
24789,"['대만여행', '타이완여행', '타이루거협곡']",19904
24790,"['공연', '후기', '아이돌']",44617
24791,"['브런치북', '삶', '청춘', '인생']",21625
24792,"['진로', '내성적', '푸념일기']",21627
24793,"['그래픽', '일러스트', '신문']",21623
24794,"['리뷰', '책']",21628
24795,"['에세이', '일기']",21629
24796,"['에세이', '생각', '공감']",45411
24797,"['연극', '희곡', '셰익스피어']",45414
24798,['육아에세이'],45416
24799,"['직장인', '여성', '성취']",45418
24800,"['교회전도사', '전도사', '교회비판']",25766
24801,"['인문학', '동서양철학', '작가의말']",2839
24802,['일상'],10776
24803,"['여행', '자연']",10777
24804,"['국제개발', '세계시민', '구호활동']",10775
24805,"['일', '회사', '여가']",14853
24806,"['여행', '음악']",14851
24807,"['세계여행', '치앙마이', '디지털노마드']",14856
24808,"['일기', '사회초년생', '사회적응기']",14855
24809,"['브랜드', '물건', '명품']",11825
24810,"['일상', '생각', '의견']",14859
24811,['영화리뷰'],11821
24812,"['서울', '사진', '서울무제']",13089
24813,"['마음', '외로움', '따뜻함']",13085
24814,"['브런치북', '용북중', '기독교학교', '시골학교']",1526
24815,"['경제', '경제학', '괴짜']",13082
24816,"['남미여행', '백수', '중남미']",1527
24817,"['기록', '일기']",23176
24818,"['해외여행', '유럽여행', '자유여행']",23177
24819,"['일상', '마음', '일러스트']",1522
24820,"['밴쿠버', '단기어학연수', '캐나다두달살기']",23175
24821,"['IT', '얼리어답터', 'Gadget']",20289
24822,"['생각', '일기', '고민']",20288
24823,"['바이크', '여성라이더', '안전한라이딩']",20285
24824,['Education'],20284
24825,"['브런치북', '공간', '사람', '스타트업']",20286
24826,"['일기', '행복', '옥탑방']",20281
24827,"['농사', '텃밭', '도시농부']",20280
24828,"['책을읽고', '생각표현', '현실육아']",20282
24829,"['사진여행', '인도여행', '라다크']",29754
24830,"['그림', '생각', 'painting']",10194
24831,"['퍼실리테이션', '문제해결', 'GE']",10195
24832,"['여행에세이', '인도', '인도여행에세이']",29750
24833,"['글쓰기', '사진에세이', '동네풍경']",10193
24834,"['브런치북', '여행', '소설', '뉴욕']",29752
24835,"['청춘', '고민']",29753
24836,"['브런치북', '여행']",40939
24837,"['브런치북', '채식', '로푸드', '비건']",40938
24838,"['브런치북', '사람', '문화예술', '영웅']",40931
24839,"['브런치북', '독립출판']",40933
24840,"['브런치북', '영화', '글쓰기', '책']",40932
24841,"['브런치북', '철학', '인문학', '사회문화']",40934
24842,"['브런치북', '기록', '일기', '서른기록']",40936
24843,"['유럽여행', '배낭여행', '순간그찰나의기록']",1128
24844,"['스마트워크', '디지털정리']",1129
24845,"['여행', '유럽', '교환학생']",1122
24846,"['여행', '에세이', '사진']",1123
24847,"['일상', '에세이', '사진']",1125
24848,['소설'],1126
24849,"['역사', '재미있는역사', '역사이야기']",1127
24850,"['마음', '감성에세이', '느낌']",8516
24851,['생각'],8517
24852,"['셀프', '집짓기', '하우스']",8512
24853,"['생각', '시', 'poem']",8513
24854,"['여행', '나', '발견']",8510
24855,"['일상', '행복', '느낀점']",8511
24856,"['7인의작가전', '박진', '뻔FUN한법률산책']",8519
24857,"['강사일기', '강의일기', '강사의쉬는시간']",12842
24858,"['일상', '짧은글', '독서노트']",12843
24859,"['삶', '철학', '사색']",12847
24860,"['여성', '빈곤', '빈곤재생산']",28087
24861,"['책', '독후감', '책리뷰']",28085
24862,['서평'],28084
24863,"['브런치북', '인터뷰', '독서모임', '저는요즘']",28082
24864,"['브런치북', '사랑', '감성', '심리']",28080
24865,"['영화', '해피엔딩']",28089
24866,"['브런치북', '우주동화', '잠자리동화', '어린이잠자리이야기']",28088
24867,"['교사', '교육학', '임용']",22621
24868,"['디자인', 'fromhence', '프롬헨스']",22620
24869,"['책', '독후감']",22622
24870,"['영화', '드라마', '영화리뷰']",22625
24871,"['창업', '영어교육', '대치동영어학원']",22624
24872,"['꿈그리기', '연구개발', '일상연구']",22627
24873,"['하루하루', '사회적경제', '봄이아빠']",22629
24874,"['연애', '연애상담', '연애고민']",22628
24875,"['창업', '관찰', '디자인씽킹']",26531
24876,"['단편', '익명', '현실동화']",26530
24877,"['데이브니어', '클래식이알고싶다', '안인모']",26533
24878,"['까미노', '산티아고', '순례']",26532
24879,['성장판'],26535
24880,"['공약', '새로운제주', '오래된제주']",26537
24881,"['세상을바꾸는일상', '제주를바꾸는활동']",26536
24882,"['기록', '사진', '단상']",26538
24883,"['변호사', '법적분쟁', '문석주변호사']",28177
24884,"['브런치북', '귀촌', '강원도', '귀어']",40366
24885,"['브런치북', '세계여행', '여행기', '부부여행']",40362
24886,"['인문학', '심리학', '인문사회']",26289
24887,"['영화추천', '책추천', '문화생활']",26288
24888,"['육아', '아빠', '여행기']",26286
24889,"['여행', '사진', '풍경']",26285
24890,"['브런치북', '좋은글', '구본형', '변경연']",26284
24891,"['육아', '에세이']",26280
24892,"['일상', '에세이', '생각']",32273
24893,"['일상', '일러스트', '핸드폰으로그림']",32272
24894,"['브런치북', '일상', '감성', '일러스트']",25390
24895,"['마케팅', '소셜미디어', '인스타그램']",25393
24896,"['여행', '이야기', '연필그림']",25394
24897,"['서평', '자기계발', '레벨업']",25395
24898,"['재테크', '부동산투자', '가계부']",25396
24899,"['워킹홀리데이', '일기장', '아일랜드']",25397
24900,"['꿈', '비몽', '악몽']",25398
24901,"['마인드맵', '인생설계', '목표설정']",25399
24902,"['온라인강의', '실무작업', '첫시작']",18372
24903,['위클리매거진'],38306
24904,"['제주', '생태관광', '환경']",1190
24905,"['회사', '자동차', '철강']",17409
24906,"['시', '순간', '잠시']",1193
24907,"['교환학생', '시트콤같은일상', '메르하바']",2712
24908,"['꿈', '어린이', '컬렉션']",2713
24909,"['취준생', '백수', '취업준비생']",2710
24910,"['술', '바텐더', '서비스']",2711
24911,"['일상', '개그', '병맛']",1197
24912,"['스타트업', '기업문화', '조직문화']",31789
24913,"['워니스투디오', '이원형', '워니']",9700
24914,"['교육', '올린공대', '올린']",9704
24915,"['일상', '공감', '감성에세이']",9705
24916,"['영화분석', '정신분석', '심리분석']",9706
24917,"['육아', '엄마', '양육']",24119
24918,"['일상', '잡담', '소소한이야기']",24118
24919,"['공간', '생활', '유목민']",37359
24920,"['브런치북', '군대', '군인', '군복무']",37358
24921,"['학생', '교사', '교육']",37357
24922,"['제주도', '고르라제주', '제주도직장인']",24110
24923,"['제주카페', '제주도카페', '제주도카페추천']",24113
24924,"['제주도여행', '제주도숙소', '제주도펜션']",24112
24925,"['제주도여행', '제주도관광지', '제주여행코스']",24115
24926,['2018'],37352
24927,"['콘텐츠', '스타트업', '스마트스터디']",24116
24928,['용감한글쓰기노트'],31888
24929,"['여행', '역사', '중동여행']",35504
24930,"['윤종신', '월간윤종신']",31887
24931,['Design'],31886
24932,"['여행', '유럽여행', '역사']",35503
24933,"['소설', '단편소설']",4257
24934,"['일상', '에세이', '삶']",3018
24935,"['드로잉', 'drawing']",5940
24936,"['살결', 'begrain', '해경']",3012
24937,['독후감'],3013
24938,['오그리토그리'],3010
24939,['무서운집'],3011
24940,"['일상', '사랑', '생각나누기']",3016
24941,['yiman'],3014
24942,"['neogia', '네오지아', '어른들의동화']",3015
24943,"['에세이', '청춘', '비저너리크루']",30369
24944,['잡담'],30367
24945,"['스타트업', '창업', '플링크']",30365
24946,['잡문집'],30364
24947,"['취준생', '백수', '로그']",30363
24948,"['리뷰', '영화', '일러스트']",30361
24949,['독후감'],4189
24950,"['브런치', '생각', '운동']",4188
24951,"['에세이', '일기', '감성']",31018
24952,"['수필', '편지', '감정']",31017
24953,"['액팅코치', '연기학원', '영상연기']",4183
24954,"['스타트업', '창업', '1인기업']",31012
24955,"['영조', '정조', '사도세자']",4184
24956,"['에세이', '생각', '이슈']",4187
24957,"['부모교육', '유엔아이학습성격', '자기주도학습']",4186
24958,"['에세이', '일기', '공감']",11500
24959,['국제연애'],34194
24960,"['예술가', '인테리어', '벽화']",34196
24961,"['그림', '여행', '일러스트']",34197
24962,"['취미', '도전', '프로취미러']",34190
24963,"['일상', '공감', '웃픔']",34191
24964,"['스타트업', '글쓰기모임', '작작']",34192
24965,"['시사', '사회', '책']",34193
24966,"['브런치북', '반려견', '개', '수의사']",34199
24967,"['문예창작', '제주살이', '등단하기']",11803
24968,"['일상', '생각', '고민']",14830
24969,"['독후감', '서평', '1일1독']",14834
24970,"['책리뷰', '서평', '북리뷰']",23239
24971,"['브런치북', '일상', '생각', '인생']",23238
24972,"['책', '성장', '공부']",23230
24973,"['여행', '세계여행', '유럽여행']",23232
24974,"['남미여행', '남극', '남극여행']",23234
24975,"['해외여행', '후쿠오카', '시어머니']",23237
24976,"['페미니즘', '여성에세이', '여성코미디']",30943
24977,"['여행', '해외여행', '이야기']",30942
24978,"['비트코인', '블록체인', '암호화폐']",30941
24979,"['여행', '에세이', '유럽']",30940
24980,"['영화', '책', '대화']",30947
24981,"['영화', '영화리뷰', 'movie']",30946
24982,"['자연', '수필', '창조주']",30944
24983,"['여행', '추억']",30949
24984,"['이야기', '나의', '개인적인']",3906
24985,"['삶', '이야기', '역사']",3907
24986,"['기업가정신', '전문직업인', '프로페셔널리즘']",3900
24987,"['위기관리', '명성관리', '이해관계자대화']",3901
24988,"['일상생활', '프로그래밍', '웃어요']",3902
24989,"['일상', '에세이', '감성']",3903
24990,"['문화예술여행', '도시공간', '도시감성']",3908
24991,['꽃'],6745
24992,"['코웨이', '영업사원', '비밀일기']",6744
24993,"['영화', '삶', '감성']",6747
24994,"['여행', '미국', '미국여행']",6746
24995,"['브런치북', '연극', '예술', '연극비평']",6741
24996,"['매거진', '기독교', '청년']",6743
24997,"['글쓰기', '책', '서평']",6749
24998,"['글쓰기', '글짓기', '글잘쓰는법']",6748
24999,"['건강', '장내세균', 'microbiome']",35247
25000,['자작'],35245
25001,"['브런치북', '진로', '간호사', '탈임상']",35243
25002,"['가족', '일러스트', '육아툰']",35242
25003,"['브런치북', '엄마', '육아에세이', '일러스트']",35241
25004,"['독서', '책읽기', '심리학']",35249
25005,"['마음', '사람', '심리학']",35248
25006,"['책', '책리뷰', '서평']",32736
25007,"['여행', 'travel', 'trip']",32734
25008,"['브런치북', '책', '문장', '필사']",32732
25009,"['소설', '삶']",32733
25010,"['브런치북', '라이프스타일', '미국문화', '미국음식']",32730
25011,"['간호사', '미국', '미국간호사']",32739
25012,"['일상철학', '일상예찬', '나만의철학']",12698
25013,"['워킹맘', '싱글맘', '꼬마화가']",43822
25014,"['기억', '내키는대로', '바람따라']",43823
25015,['위클리매거진'],43820
25016,"['직장인', '창업', '딴짓']",43821
25017,"['사진', '인문학', '작가']",43827
25018,"['배우기', '전토응식', '고추장된장']",43825
25019,"['차', '끄적끄적', '다담']",43828
25020,"['에세이', '사진', '수필']",43829
25021,"['둘의스토리', '한쪽의기록']",5065
25022,"['마케팅', '브랜드', '브랜딩']",5064
25023,"['유럽', '미술관', '박물관']",5067
25024,"['미술관', '네덜란드', '박물관']",5066
25025,"['이상한모임', '월간이모']",5063
25026,"['일상', '단상', '사는것']",5062
25027,"['서점', '도서관', '책마을']",5068
25028,"['에세이', '일기', '산문']",38551
25029,"['맞춤법', '한글', '맞춤법공부']",38552
25030,"['해외생활', '파리', '휴직']",38553
25031,"['기획', '전략', '서비스']",38554
25032,"['브런치북', '에세이', '프랑스', '신혼']",38555
25033,"['기록', '청춘', '잔나비']",38557
25034,"['브런치북', '에세이', '서른아홉']",38558
25035,"['인테리어', '아트컨설턴트', '명화로집꾸미기']",4408
25036,"['브런치북', '에세이', '기차여행', '행복']",4406
25037,"['포토에세이', '바르셀로나', '보른지구']",4407
25038,"['앱', 'ui', '앱디자인']",4400
25039,"['여행', '베트남', '하노이']",4401
25040,"['디자인', '모임', '스튜디오']",4403
25041,"['브런치북', '일상', '공감에세이', '수묵일러스트캘리그라']",36298
25042,"['독서', '지식', '북큐레이터']",36291
25043,"['아트', '소녀화백AJ전시실']",36290
25044,"['에세이', '서평', '자소서']",36293
25045,"['업무공간', 'coworking', '일하는공간']",36292
25046,"['영화', '영화를보다', '허솔시네마']",36294
25047,"['Graph', 'Database']",5393
25048,"['일상', '생각', '이야기']",5391
25049,"['영화리뷰', '에세이', '책리뷰']",5397
25050,"['소설', '시', '편지']",5396
25051,"['일상', '여행', '에세이']",5399
25052,"['일상', '에세이', '그림일기']",24187
25053,"['역사', '건축과도시', '문화다큐']",36127
25054,['사랑'],36125
25055,"['여행', '세계', '관광']",36124
25056,"['리뷰', '무용', '움짤']",36121
25057,"['발달장애', '뇌병변']",36120
25058,"['에세이', '러닝', '달리기']",36129
25059,"['창업', 'CEO', '취준']",44218
25060,"['고민', '회사', '직장']",44219
25061,"['인생', '퇴사', '간호사']",44210
25062,"['육아', '육아일기', '양육']",44211
25063,"['커리어', '워킹맘', '육아휴직']",44212
25064,"['일상', '가족', '부부']",44213
25065,"['일상', '생각', '감성']",44214
25066,"['인생', '노래', '가사']",44215
25067,"['직장인', '즐거움', '일']",44216
25068,"['이야기', '면접', '스토리텔링']",44217
25069,"['브런치북', '마스터피스']",41538
25070,"['브런치북', '리뷰', '글쓰기', '에세이']",41539
25071,"['브런치북', '삶', '시', '조각']",41532
25072,"['브런치북', '그림책', '어린이', '좋은어른']",41533
25073,"['브런치북', '기분좋은모양']",41530
25074,"['브런치북', '시', '가족', '결혼']",41531
25075,"['브런치북', '조울증', '조울', '조울병']",41536
25076,"['브런치북', '평범한단상']",41537
25077,"['책한술에', '내생각한술', '얹어서끄적끄적']",41535
25078,"['브런치북', '직장', '커뮤니케이션', '코칭']",39603
25079,"['브런치북', '세계여행', '해외여행', '아시아여행']",39605
25080,"['영화', '이동진', '어바웃시네마']",14846
25081,['오픈칼리지'],29615
25082,"['드로잉', '건강', '약']",7158
25083,"['일상', '수필', '단문']",7157
25084,"['영화', '평론', '영화감상']",7156
25085,"['브런치북', '마음', '위로', '감성에세이']",7155
25086,"['베를린', '아티스트', '네덜란드']",7154
25087,"['프리랜서', '하고싶은일', '꿈과목표']",7153
25088,"['국내여행', '불교', '사찰']",7152
25089,"['에세이', '생각', '수필']",37656
25090,['트레바리'],18751
25091,"['문학', '소설', '에세이']",18752
25092,"['드로잉', '일러스트', '어반스케치']",18753
25093,"['소설', '단편', '쪽글']",33573
25094,"['교육', '육아이야기', '생활예술']",18755
25095,['위클리매거진'],37650
25096,"['이야기', '문장', '짧은글']",18759
25097,"['에코라이프', '생태', '친환경']",30006
25098,"['달력', '캘린더', 'calendar']",30007
25099,"['취준생', '백수']",30004
25100,"['일상', '생각', '시', '일기', '다이어리', '관찰']",30005
25101,"['에세이', '음악', '음악추천']",30002
25102,['미니멀리즘'],8068
25103,"['브런치북', '동화', '일러스트', '태교일기']",8066
25104,"['사랑', '연애', '남녀']",8064
25105,"['까칠한워킹맘', '70점육아', '쌍둥이육아']",8065
25106,"['브런치북', '개발자', '여행', '출장']",40915
25107,"['에세이', '음악', '뮤지션']",30008
25108,"['틸다', 'tilda']",8061
25109,"['브런치북', '소확행', '독서리뷰', '책터뷰']",40665
25110,['카페'],7484
25111,"['에세이', '단상', '사유']",40667
25112,"['브런치북', 'travel', 'work', 'nomad']",40914
25113,"['일상', '사람', '사물']",7480
25114,"['잡문', '다이어리', '끄적임']",7482
25115,"['브런치북', '공부의미']",40669
25116,"['일상', '맛집', '탐방']",40668
25117,"['보스턴', 'boston', '보스턴새댁']",44968
25118,"['영화', '에세이', '무비패스']",44960
25119,['순간의음미'],44966
25120,"['라디오', '방송', '아나운서']",44967
25121,"['일기', 'diary', 'paulbang']",44964
25122,"['자동차정보', '장기렌트카', '자동차관리']",25944
25123,"['국내여행', '여행에세이', '여행일기']",14842
25124,"['영어', '통찰', '박혜림']",3834
25125,"['에세이', '글', '연습']",36080
25126,"['Startup', 'UX', 'Design']",3837
25127,"['미술시간', '미술수업', '오래된']",36083
25128,"['게임', '모바일게임', '창업']",3832
25129,"['브런치북', '꿈', '에세이', '워킹맘']",25246
